garment_path,split,garment_id,max_token_length,drape_failed,has_digit_in_panel_name,panel_count
garments_5000_15/default_body/rand_0B1IDD2JL0,train,rand_0B1IDD2JL0,759,False,False,10
garments_5000_15/default_body/rand_K9SG8HZLNO,train,rand_K9SG8HZLNO,634,False,False,16
garments_5000_15/default_body/rand_3O7YZ5RICV,train,rand_3O7YZ5RICV,187,False,False,2
garments_5000_15/default_body/rand_DCZ6OFRCOT,train,rand_DCZ6OFRCOT,433,False,False,6
garments_5000_15/default_body/rand_8SZM7Q72IZ,train,rand_8SZM7Q72IZ,551,False,False,8
garments_5000_15/default_body/rand_0DFJNKDB2D,train,rand_0DFJNKDB2D,288,False,False,6
garments_5000_15/default_body/rand_VLKJUX61CT,train,rand_VLKJUX61CT,633,False,False,16
garments_5000_15/default_body/rand_76VGQ6GO9K,train,rand_76VGQ6GO9K,977,False,False,20
garments_5000_15/default_body/rand_V183DNQ338,train,rand_V183DNQ338,1467,False,True,24
garments_5000_15/default_body/rand_6I5MQ9WVK9,train,rand_6I5MQ9WVK9,383,False,False,10
garments_5000_15/default_body/rand_8OYDDOLDDZ,train,rand_8OYDDOLDDZ,947,False,False,16
garments_5000_15/default_body/rand_4N4RL4RHW9,train,rand_4N4RL4RHW9,494,False,False,6
garments_5000_15/default_body/rand_7BBK4RWZ09,train,rand_7BBK4RWZ09,60,False,False,2
garments_5000_15/default_body/rand_T4XBSQNG5S,train,rand_T4XBSQNG5S,443,False,False,6
garments_5000_15/default_body/rand_KHCXVNF626,train,rand_KHCXVNF626,1387,False,True,22
garments_5000_15/default_body/rand_VSUSZ6NFJJ,train,rand_VSUSZ6NFJJ,1497,False,True,28
garments_5000_15/default_body/rand_BQBCH3QUTH,train,rand_BQBCH3QUTH,433,False,False,6
garments_5000_15/default_body/rand_AJDBO9X9RI,train,rand_AJDBO9X9RI,867,False,True,10
garments_5000_15/default_body/rand_HQW338QXAD,train,rand_HQW338QXAD,478,False,False,10
garments_5000_15/default_body/rand_KXQPKU3FB4,train,rand_KXQPKU3FB4,874,False,True,16
garments_5000_15/default_body/rand_39JO97GCJ4,train,rand_39JO97GCJ4,441,False,False,8
garments_5000_15/default_body/rand_B2PGRD7SAC,train,rand_B2PGRD7SAC,1009,False,False,12
garments_5000_15/default_body/rand_7KFLYYLFHZ,train,rand_7KFLYYLFHZ,862,False,True,15
garments_5000_15/default_body/rand_8J0S8TZUL2,train,rand_8J0S8TZUL2,163,False,False,4
garments_5000_15/default_body/rand_B8B14QNT7J,train,rand_B8B14QNT7J,480,False,True,12
garments_5000_15/default_body/rand_JE09WJKHUJ,train,rand_JE09WJKHUJ,434,False,False,6
garments_5000_15/default_body/rand_REPKB64J7A,train,rand_REPKB64J7A,662,False,False,12
garments_5000_15/default_body/rand_J00L435H62,train,rand_J00L435H62,781,False,False,14
garments_5000_15/default_body/rand_UYVMB37DI9,train,rand_UYVMB37DI9,271,False,False,4
garments_5000_15/default_body/rand_33L7ZGQ71I,train,rand_33L7ZGQ71I,654,False,False,10
garments_5000_15/default_body/rand_LRNU7G9G1H,train,rand_LRNU7G9G1H,580,False,False,6
garments_5000_15/default_body/rand_CCBRU3XNQW,train,rand_CCBRU3XNQW,845,False,True,12
garments_5000_15/default_body/rand_CIVT0TYRRQ,train,rand_CIVT0TYRRQ,510,False,False,6
garments_5000_15/default_body/rand_6OCB6664H7,train,rand_6OCB6664H7,1288,False,False,22
garments_5000_15/default_body/rand_3IU5TBUTRK,train,rand_3IU5TBUTRK,1205,False,True,26
garments_5000_15/default_body/rand_YICUJAN9R0,train,rand_YICUJAN9R0,509,False,False,10
garments_5000_15/default_body/rand_F2HTND3J4M,train,rand_F2HTND3J4M,70,False,False,2
garments_5000_15/default_body/rand_4GSHAJ2CTD,train,rand_4GSHAJ2CTD,667,False,False,12
garments_5000_15/default_body/rand_1S1IBZ1P6X,train,rand_1S1IBZ1P6X,404,False,False,8
garments_5000_15/default_body/rand_OKHCJVU4EN,train,rand_OKHCJVU4EN,1084,False,True,24
garments_5000_15/default_body/rand_MZBWVP9MUA,train,rand_MZBWVP9MUA,168,False,False,4
garments_5000_15/default_body/rand_YHTOGFGTTT,train,rand_YHTOGFGTTT,681,False,False,14
garments_5000_15/default_body/rand_WTVSQ31WJX,train,rand_WTVSQ31WJX,1022,False,True,25
garments_5000_15/default_body/rand_IW08I9110N,train,rand_IW08I9110N,582,False,True,8
garments_5000_15/default_body/rand_1PV2XXAXRA,train,rand_1PV2XXAXRA,637,False,False,12
garments_5000_15/default_body/rand_Y7JWCIX6CD,train,rand_Y7JWCIX6CD,326,False,False,4
garments_5000_15/default_body/rand_E3FTB5WPI4,train,rand_E3FTB5WPI4,661,False,False,10
garments_5000_15/default_body/rand_Q75I2ZORAV,train,rand_Q75I2ZORAV,637,False,False,12
garments_5000_15/default_body/rand_HN7O06W3JP,train,rand_HN7O06W3JP,1005,False,True,18
garments_5000_15/default_body/rand_G16Q8DBSCR,train,rand_G16Q8DBSCR,187,False,False,2
garments_5000_15/default_body/rand_ALCGR2AHVW,train,rand_ALCGR2AHVW,636,False,False,10
garments_5000_15/default_body/rand_PGL5OYRMGL,train,rand_PGL5OYRMGL,596,False,False,14
garments_5000_15/default_body/rand_VOJXYPLKCU,train,rand_VOJXYPLKCU,825,False,False,18
garments_5000_15/default_body/rand_LU9OYTNGJ9,train,rand_LU9OYTNGJ9,1018,False,True,22
garments_5000_15/default_body/rand_JVOFDWDHT6,train,rand_JVOFDWDHT6,1279,False,True,25
garments_5000_15/default_body/rand_097SSE4S7F,train,rand_097SSE4S7F,688,False,False,12
garments_5000_15/default_body/rand_V1PL53DEEO,train,rand_V1PL53DEEO,179,False,False,4
garments_5000_15/default_body/rand_7RP1Y3GFMR,train,rand_7RP1Y3GFMR,271,False,False,4
garments_5000_15/default_body/rand_C4QDRNEV8S,train,rand_C4QDRNEV8S,909,False,False,16
garments_5000_15/default_body/rand_OG53LWZ675,train,rand_OG53LWZ675,897,False,False,20
garments_5000_15/default_body/rand_A6BU7RE248,train,rand_A6BU7RE248,154,False,False,4
garments_5000_15/default_body/rand_XY72ZYVSND,train,rand_XY72ZYVSND,702,False,False,10
garments_5000_15/default_body/rand_JJAF2CXRSJ,train,rand_JJAF2CXRSJ,461,False,True,8
garments_5000_15/default_body/rand_565L45LB86,train,rand_565L45LB86,884,False,False,12
garments_5000_15/default_body/rand_EZKW8RQQBQ,train,rand_EZKW8RQQBQ,803,False,False,20
garments_5000_15/default_body/rand_JWFKDSBWLK,train,rand_JWFKDSBWLK,815,False,False,14
garments_5000_15/default_body/rand_KRU4EWEB3V,train,rand_KRU4EWEB3V,801,False,False,14
garments_5000_15/default_body/rand_G7XM7DWMSG,train,rand_G7XM7DWMSG,841,False,False,16
garments_5000_15/default_body/rand_WHTTFOTZAB,train,rand_WHTTFOTZAB,1087,False,True,20
garments_5000_15/default_body/rand_WY5SIUVHN5,train,rand_WY5SIUVHN5,440,False,True,11
garments_5000_15/default_body/rand_MO20R4V8CF,train,rand_MO20R4V8CF,154,False,False,4
garments_5000_15/default_body/rand_ZL2N4XPHXD,train,rand_ZL2N4XPHXD,844,False,False,14
garments_5000_15/default_body/rand_RW7XFAHA62,train,rand_RW7XFAHA62,154,False,False,4
garments_5000_15/default_body/rand_N5NZ968WIK,train,rand_N5NZ968WIK,944,False,False,22
garments_5000_15/default_body/rand_3K9SKGKGD7,train,rand_3K9SKGKGD7,391,False,False,8
garments_5000_15/default_body/rand_C431USJRCM,train,rand_C431USJRCM,995,False,True,18
garments_5000_15/default_body/rand_G7YHRVJKH2,train,rand_G7YHRVJKH2,492,False,True,10
garments_5000_15/default_body/rand_T2ZVII9DUC,train,rand_T2ZVII9DUC,433,False,False,6
garments_5000_15/default_body/rand_9VZISCYL28,train,rand_9VZISCYL28,978,False,True,20
garments_5000_15/default_body/rand_QG16XJV0QG,train,rand_QG16XJV0QG,522,False,False,12
garments_5000_15/default_body/rand_XDWE94Z5LI,train,rand_XDWE94Z5LI,771,False,True,10
garments_5000_15/default_body/rand_9EO19FK0AW,train,rand_9EO19FK0AW,446,False,False,8
garments_5000_15/default_body/rand_9DCQSD1GAW,train,rand_9DCQSD1GAW,817,False,False,16
garments_5000_15/default_body/rand_UWYMOX8787,train,rand_UWYMOX8787,579,False,False,8
garments_5000_15/default_body/rand_FZ7G2UF69Q,train,rand_FZ7G2UF69Q,889,False,True,14
garments_5000_15/default_body/rand_146POBEEVM,train,rand_146POBEEVM,705,False,False,8
garments_5000_15/default_body/rand_V72TK5QPQP,train,rand_V72TK5QPQP,348,False,False,4
garments_5000_15/default_body/rand_QUH4YJWM59,train,rand_QUH4YJWM59,305,False,False,4
garments_5000_15/default_body/rand_JRCUHEWEJ4,train,rand_JRCUHEWEJ4,311,False,False,4
garments_5000_15/default_body/rand_RX0I5224J0,train,rand_RX0I5224J0,806,False,False,14
garments_5000_15/default_body/rand_AJ0MNLLSD0,train,rand_AJ0MNLLSD0,687,False,False,16
garments_5000_15/default_body/rand_BEQT44BH2B,train,rand_BEQT44BH2B,566,False,False,14
garments_5000_15/default_body/rand_6AKQKBJUJ0,train,rand_6AKQKBJUJ0,1056,False,False,20
garments_5000_15/default_body/rand_8DC6C84RCC,train,rand_8DC6C84RCC,626,False,False,14
garments_5000_15/default_body/rand_OPMJE18TLE,train,rand_OPMJE18TLE,351,False,False,8
garments_5000_15/default_body/rand_RDJNGZF039,train,rand_RDJNGZF039,772,False,False,12
garments_5000_15/default_body/rand_BEWXE4GIEI,train,rand_BEWXE4GIEI,461,False,False,8
garments_5000_15/default_body/rand_YBE1EPLWEQ,train,rand_YBE1EPLWEQ,464,False,False,6
garments_5000_15/default_body/rand_3R0SWYEZ0R,train,rand_3R0SWYEZ0R,815,False,False,14
garments_5000_15/default_body/rand_WBWQLCVD55,train,rand_WBWQLCVD55,464,False,False,10
garments_5000_15/default_body/rand_T8B429E0IV,train,rand_T8B429E0IV,164,False,False,4
garments_5000_15/default_body/rand_MA340VU3ZJ,train,rand_MA340VU3ZJ,600,False,True,14
garments_5000_15/default_body/rand_HQMXBRKWVF,train,rand_HQMXBRKWVF,670,False,True,16
garments_5000_15/default_body/rand_535HIXXBKN,train,rand_535HIXXBKN,352,False,False,8
garments_5000_15/default_body/rand_6VH62T2IVT,train,rand_6VH62T2IVT,181,False,False,2
garments_5000_15/default_body/rand_PY2DI5FR43,train,rand_PY2DI5FR43,605,False,True,13
garments_5000_15/default_body/rand_5ZZOYK3VCW,train,rand_5ZZOYK3VCW,630,False,False,8
garments_5000_15/default_body/rand_DC0R2TY5BM,train,rand_DC0R2TY5BM,439,False,False,8
garments_5000_15/default_body/rand_PP0KP5CBHO,train,rand_PP0KP5CBHO,524,False,False,6
garments_5000_15/default_body/rand_96YVF506FF,train,rand_96YVF506FF,785,False,True,12
garments_5000_15/default_body/rand_IVEDGLGBSX,train,rand_IVEDGLGBSX,711,False,False,18
garments_5000_15/default_body/rand_V7JG9GIEO7,train,rand_V7JG9GIEO7,717,False,False,14
garments_5000_15/default_body/rand_39LVJFBU85,train,rand_39LVJFBU85,1007,False,False,12
garments_5000_15/default_body/rand_G49CJDP756,train,rand_G49CJDP756,875,False,False,14
garments_5000_15/default_body/rand_X7NPH4LQ8D,train,rand_X7NPH4LQ8D,1098,False,False,16
garments_5000_15/default_body/rand_A2CVXODLLD,train,rand_A2CVXODLLD,633,False,False,16
garments_5000_15/default_body/rand_D3CNDADWDH,train,rand_D3CNDADWDH,369,False,False,6
garments_5000_15/default_body/rand_D70YVPACT5,train,rand_D70YVPACT5,433,False,False,6
garments_5000_15/default_body/rand_CWDMVQ5Z59,train,rand_CWDMVQ5Z59,549,False,False,10
garments_5000_15/default_body/rand_QT8XAJ6S5T,train,rand_QT8XAJ6S5T,581,False,False,10
garments_5000_15/default_body/rand_IQI3XHB3T0,train,rand_IQI3XHB3T0,1211,False,False,18
garments_5000_15/default_body/rand_37OKJMYN94,train,rand_37OKJMYN94,187,False,False,2
garments_5000_15/default_body/rand_Q9MP2NVIF7,train,rand_Q9MP2NVIF7,547,False,False,12
garments_5000_15/default_body/rand_HJDUVH87FX,train,rand_HJDUVH87FX,836,False,True,14
garments_5000_15/default_body/rand_TY7Q5CP89L,train,rand_TY7Q5CP89L,154,False,False,4
garments_5000_15/default_body/rand_VX4VO9IBF9,train,rand_VX4VO9IBF9,178,False,False,2
garments_5000_15/default_body/rand_D6P58BSL3B,train,rand_D6P58BSL3B,169,False,False,2
garments_5000_15/default_body/rand_E9D2KEPKQ5,train,rand_E9D2KEPKQ5,322,False,False,4
garments_5000_15/default_body/rand_0PREBTZBGW,train,rand_0PREBTZBGW,983,False,False,18
garments_5000_15/default_body/rand_P0X6SAMJ94,train,rand_P0X6SAMJ94,172,False,False,2
garments_5000_15/default_body/rand_W7AHZZITS7,train,rand_W7AHZZITS7,184,False,False,2
garments_5000_15/default_body/rand_C81H8ED9FJ,train,rand_C81H8ED9FJ,465,False,False,6
garments_5000_15/default_body/rand_R3SE7Y1BRB,train,rand_R3SE7Y1BRB,611,False,False,14
garments_5000_15/default_body/rand_FPHLCHGC2N,train,rand_FPHLCHGC2N,617,False,False,12
garments_5000_15/default_body/rand_IPJZ36OH2M,train,rand_IPJZ36OH2M,271,False,False,4
garments_5000_15/default_body/rand_7GO5SM7APC,train,rand_7GO5SM7APC,487,False,False,8
garments_5000_15/default_body/rand_XXR95TPT03,train,rand_XXR95TPT03,746,False,False,14
garments_5000_15/default_body/rand_NN5FIOOIMW,train,rand_NN5FIOOIMW,1072,False,False,20
garments_5000_15/default_body/rand_7TSEDYGGQI,train,rand_7TSEDYGGQI,580,False,False,16
garments_5000_15/default_body/rand_4OKBLOI9N5,train,rand_4OKBLOI9N5,971,False,False,16
garments_5000_15/default_body/rand_HYKNWDM9D1,train,rand_HYKNWDM9D1,559,False,False,8
garments_5000_15/default_body/rand_TLDZAAX59P,train,rand_TLDZAAX59P,603,False,True,15
garments_5000_15/default_body/rand_K9P3662H6Z,train,rand_K9P3662H6Z,696,False,False,10
garments_5000_15/default_body/rand_6TOGXCIXXH,train,rand_6TOGXCIXXH,192,False,False,2
garments_5000_15/default_body/rand_V4R3L8PS06,train,rand_V4R3L8PS06,426,False,True,8
garments_5000_15/default_body/rand_FE1ZQ0W15U,train,rand_FE1ZQ0W15U,292,False,False,4
garments_5000_15/default_body/rand_3O7SMISFVQ,train,rand_3O7SMISFVQ,581,False,False,10
garments_5000_15/default_body/rand_C50LPBX577,train,rand_C50LPBX577,412,False,False,10
garments_5000_15/default_body/rand_YP50AEPAEK,train,rand_YP50AEPAEK,297,False,True,4
garments_5000_15/default_body/rand_8WH2GTLONP,train,rand_8WH2GTLONP,427,False,True,10
garments_5000_15/default_body/rand_GJPCMO253H,train,rand_GJPCMO253H,1126,False,False,22
garments_5000_15/default_body/rand_20I77MP7W9,train,rand_20I77MP7W9,65,False,False,2
garments_5000_15/default_body/rand_WBEO7PJOHM,train,rand_WBEO7PJOHM,647,False,True,9
garments_5000_15/default_body/rand_HF94RZR8BC,train,rand_HF94RZR8BC,592,False,False,6
garments_5000_15/default_body/rand_UQ1TDEG03M,train,rand_UQ1TDEG03M,455,False,False,6
garments_5000_15/default_body/rand_ISNVPJRF7H,train,rand_ISNVPJRF7H,172,False,False,2
garments_5000_15/default_body/rand_H1OM4T7Q42,train,rand_H1OM4T7Q42,954,False,True,22
garments_5000_15/default_body/rand_OBY87DDBIS,train,rand_OBY87DDBIS,943,False,True,22
garments_5000_15/default_body/rand_26AP4EB0KN,train,rand_26AP4EB0KN,756,False,False,16
garments_5000_15/default_body/rand_UX9CIYRWDE,train,rand_UX9CIYRWDE,219,False,False,6
garments_5000_15/default_body/rand_0DWXHENUVI,train,rand_0DWXHENUVI,862,False,False,20
garments_5000_15/default_body/rand_HDC763BQAA,train,rand_HDC763BQAA,413,False,False,8
garments_5000_15/default_body/rand_BL3JT38H91,train,rand_BL3JT38H91,1071,False,True,18
garments_5000_15/default_body/rand_59CE2F9ZLS,train,rand_59CE2F9ZLS,549,False,True,15
garments_5000_15/default_body/rand_AXSSTO1450,train,rand_AXSSTO1450,163,False,False,2
garments_5000_15/default_body/rand_29ONL3K8XY,train,rand_29ONL3K8XY,1036,False,True,14
garments_5000_15/default_body/rand_3GS810LNV9,train,rand_3GS810LNV9,154,False,False,4
garments_5000_15/default_body/rand_0XQ21O5XZZ,train,rand_0XQ21O5XZZ,331,False,False,4
garments_5000_15/default_body/rand_OXUD6E5C57,train,rand_OXUD6E5C57,918,False,False,18
garments_5000_15/default_body/rand_N8A1QK59TQ,train,rand_N8A1QK59TQ,450,False,False,6
garments_5000_15/default_body/rand_MYYHUZPXEW,train,rand_MYYHUZPXEW,456,False,False,12
garments_5000_15/default_body/rand_CTE6OUYTE5,train,rand_CTE6OUYTE5,509,False,False,8
garments_5000_15/default_body/rand_SXIHSWU2P8,train,rand_SXIHSWU2P8,672,False,False,10
garments_5000_15/default_body/rand_TI0I54522G,train,rand_TI0I54522G,178,False,False,2
garments_5000_15/default_body/rand_MNDHHZO4ML,train,rand_MNDHHZO4ML,423,False,False,6
garments_5000_15/default_body/rand_HVAM7KKF9P,train,rand_HVAM7KKF9P,187,False,False,2
garments_5000_15/default_body/rand_GUA3DJKHRH,train,rand_GUA3DJKHRH,364,False,False,4
garments_5000_15/default_body/rand_0E9JS7307I,train,rand_0E9JS7307I,178,False,False,2
garments_5000_15/default_body/rand_H49LD53QS5,train,rand_H49LD53QS5,587,False,False,12
garments_5000_15/default_body/rand_U77YFL2KCY,train,rand_U77YFL2KCY,445,False,False,8
garments_5000_15/default_body/rand_TDFOVXOHLT,train,rand_TDFOVXOHLT,1290,False,False,24
garments_5000_15/default_body/rand_NG9IC00IY1,train,rand_NG9IC00IY1,529,False,False,6
garments_5000_15/default_body/rand_AEVEEO7HPH,train,rand_AEVEEO7HPH,602,False,True,8
garments_5000_15/default_body/rand_SFZKYI4Y8Q,train,rand_SFZKYI4Y8Q,639,False,True,10
garments_5000_15/default_body/rand_24IXM09D5L,train,rand_24IXM09D5L,557,False,True,10
garments_5000_15/default_body/rand_9YY29E14YQ,train,rand_9YY29E14YQ,163,False,False,4
garments_5000_15/default_body/rand_YNEI95W1BM,train,rand_YNEI95W1BM,776,False,False,10
garments_5000_15/default_body/rand_8TDFLSH7TB,train,rand_8TDFLSH7TB,922,False,False,14
garments_5000_15/default_body/rand_G0KS24DAS0,train,rand_G0KS24DAS0,841,False,False,14
garments_5000_15/default_body/rand_VFGRJ4O9OP,train,rand_VFGRJ4O9OP,876,False,True,12
garments_5000_15/default_body/rand_WZQ5P3MWH6,train,rand_WZQ5P3MWH6,641,False,True,10
garments_5000_15/default_body/rand_X2UAMNPTG9,train,rand_X2UAMNPTG9,658,False,False,8
garments_5000_15/default_body/rand_FFCP9MNAOY,train,rand_FFCP9MNAOY,808,False,False,18
garments_5000_15/default_body/rand_NQS1HXW149,train,rand_NQS1HXW149,1243,False,True,24
garments_5000_15/default_body/rand_VEYEPHBWPU,train,rand_VEYEPHBWPU,801,False,False,14
garments_5000_15/default_body/rand_4QK860A39G,train,rand_4QK860A39G,958,False,False,18
garments_5000_15/default_body/rand_8S8KD9GMXD,train,rand_8S8KD9GMXD,558,False,False,12
garments_5000_15/default_body/rand_TK8PI25TCG,train,rand_TK8PI25TCG,320,False,False,8
garments_5000_15/default_body/rand_I73KW0OYIX,train,rand_I73KW0OYIX,1203,False,False,18
garments_5000_15/default_body/rand_BU3G7XOZIC,train,rand_BU3G7XOZIC,514,False,False,6
garments_5000_15/default_body/rand_HM6AJYUX4T,train,rand_HM6AJYUX4T,189,False,False,2
garments_5000_15/default_body/rand_Q45T234OIZ,train,rand_Q45T234OIZ,300,False,False,8
garments_5000_15/default_body/rand_R26MBXDHY6,train,rand_R26MBXDHY6,314,False,False,4
garments_5000_15/default_body/rand_IMQ2U59E7G,train,rand_IMQ2U59E7G,618,False,False,10
garments_5000_15/default_body/rand_8IBGUT2SP4,train,rand_8IBGUT2SP4,409,False,True,9
garments_5000_15/default_body/rand_X9QAVMIN5X,train,rand_X9QAVMIN5X,74,False,False,2
garments_5000_15/default_body/rand_H9VZ02P17U,train,rand_H9VZ02P17U,648,False,False,8
garments_5000_15/default_body/rand_ID7M8U8QTC,train,rand_ID7M8U8QTC,628,False,False,10
garments_5000_15/default_body/rand_QVEBD8D22W,train,rand_QVEBD8D22W,506,False,False,8
garments_5000_15/default_body/rand_XYPJ7TRYEK,train,rand_XYPJ7TRYEK,1100,False,False,20
garments_5000_15/default_body/rand_MY7NZVTBJ1,train,rand_MY7NZVTBJ1,582,False,True,10
garments_5000_15/default_body/rand_FJBEUJ5VJY,train,rand_FJBEUJ5VJY,373,False,False,8
garments_5000_15/default_body/rand_FWITHYCK14,train,rand_FWITHYCK14,296,False,False,4
garments_5000_15/default_body/rand_UMRM06R1S9,train,rand_UMRM06R1S9,842,False,False,14
garments_5000_15/default_body/rand_JMOR4458FG,train,rand_JMOR4458FG,276,False,False,4
garments_5000_15/default_body/rand_W86AT0ADN2,train,rand_W86AT0ADN2,864,False,False,20
garments_5000_15/default_body/rand_NE9OUNDD7W,train,rand_NE9OUNDD7W,509,False,False,6
garments_5000_15/default_body/rand_6EXP72F24D,train,rand_6EXP72F24D,533,False,True,10
garments_5000_15/default_body/rand_WY25SOSV1H,train,rand_WY25SOSV1H,571,False,False,8
garments_5000_15/default_body/rand_VXYLGK24Z9,train,rand_VXYLGK24Z9,1126,False,False,22
garments_5000_15/default_body/rand_U60B74TUG5,train,rand_U60B74TUG5,1137,False,True,22
garments_5000_15/default_body/rand_2OOR9Y7RY5,train,rand_2OOR9Y7RY5,1040,False,False,18
garments_5000_15/default_body/rand_7V7N04EOHY,train,rand_7V7N04EOHY,645,False,False,16
garments_5000_15/default_body/rand_WOUK2JXG73,train,rand_WOUK2JXG73,686,False,False,16
garments_5000_15/default_body/rand_2VS233X5Y4,train,rand_2VS233X5Y4,720,False,False,16
garments_5000_15/default_body/rand_QB4IEEWV37,train,rand_QB4IEEWV37,359,False,False,8
garments_5000_15/default_body/rand_SEQU6ES3EV,train,rand_SEQU6ES3EV,428,False,False,6
garments_5000_15/default_body/rand_PJEU12NKYG,train,rand_PJEU12NKYG,355,False,True,6
garments_5000_15/default_body/rand_6LDJDAR58P,train,rand_6LDJDAR58P,1122,False,True,22
garments_5000_15/default_body/rand_AT33UOK5WD,train,rand_AT33UOK5WD,395,False,False,10
garments_5000_15/default_body/rand_JUSMW76IT3,train,rand_JUSMW76IT3,438,False,False,6
garments_5000_15/default_body/rand_ZCWS3DET4C,train,rand_ZCWS3DET4C,445,False,False,10
garments_5000_15/default_body/rand_MN6O1M5UUY,train,rand_MN6O1M5UUY,983,False,True,14
garments_5000_15/default_body/rand_LFGLBY2FNU,train,rand_LFGLBY2FNU,538,False,False,10
garments_5000_15/default_body/rand_2T922QTFHN,train,rand_2T922QTFHN,341,False,False,8
garments_5000_15/default_body/rand_LMODTAXYYC,train,rand_LMODTAXYYC,184,False,False,2
garments_5000_15/default_body/rand_CU50Z7N2MF,train,rand_CU50Z7N2MF,486,False,False,12
garments_5000_15/default_body/rand_ZWIMOI90A0,train,rand_ZWIMOI90A0,433,False,False,6
